customer_id,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection_plan,premium_tech_support,streaming_tv,streaming_movies
6173-GOLSU,Yes,Yes,Yes,No,No,No,No,Yes,Yes
8720-RQSBJ,Yes,No,Yes,No,No,No,No,No,No
7130-CTCUS,Yes,No,Yes,Yes,Yes,No,No,No,No
3657-COGMW,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
4334-HOWRP,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2688-BHGOG,Yes,No,Yes,No,No,No,No,No,Yes
0916-QOFDP,Yes,Yes,Yes,No,No,No,No,Yes,Yes
3836-FZSDJ,Yes,Yes,No,No,No,No,No,No,No
0187-QSXOE,Yes,No,Yes,No,No,No,No,Yes,Yes
4395-PZMSN,Yes,No,Yes,No,Yes,No,No,No,Yes
5451-YHYPW,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
7044-YAACC,Yes,No,Yes,No,No,No,No,No,No
2674-MLXMN,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes
7576-JMYWV,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes
1608-GMEWB,Yes,Yes,Yes,No,No,No,No,Yes,Yes
9518-XXBXE,Yes,No,Yes,Yes,No,No,No,No,No
8065-BVEPF,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes
8755-IWJHN,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes
8024-XNAFQ,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes
7813-ZGGAW,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No
8760-ZRHKE,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No
3339-EAQNV,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes
8875-AKBYH,Yes,Yes,Yes,No,No,No,No,Yes,No
1394-SUIUH,Yes,No,Yes,Yes,Yes,No,Yes,No,No
5117-IFGPS,Yes,Yes,Yes,No,No,No,No,No,Yes
3320-VEOYC,Yes,Yes,Yes,No,No,No,No,Yes,Yes
9758-MFWGD,No,No,Yes,No,Yes,No,No,No,No
1360-JYXKQ,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes
6925-BAYGL,Yes,Yes,No,No,No,No,No,No,No
4135-FRWKJ,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No
6551-ZCOTS,Yes,Yes,No,No,No,No,No,No,No
4119-ZYPZY,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes
3001-UNBTL,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes
0786-IVLAW,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes
4282-ACRXS,No,No,Yes,No,No,No,No,No,No
5419-JKZNQ,Yes,Yes,Yes,No,No,No,No,No,No
1409-PHXTF,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
6723-WSNTY,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
6435-VWCCY,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No
0248-PGHBZ,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No
5985-BEHZK,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes
9279-CJEOJ,Yes,Yes,Yes,No,No,No,No,Yes,Yes
8029-XYPWT,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
6646-JPPHA,Yes,No,Yes,Yes,Yes,No,No,No,No
7658-UYUQS,Yes,No,Yes,No,No,Yes,No,Yes,No
8133-ANHHJ,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes
1707-HABPF,Yes,No,Yes,No,Yes,Yes,No,Yes,No
6847-KJLTS,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes
4619-EVPHY,Yes,No,Yes,No,No,No,No,Yes,Yes
4462-CYWMH,Yes,Yes,Yes,No,Yes,No,No,No,Yes
2522-WLNSF,Yes,No,Yes,No,No,Yes,Yes,Yes,No
0795-XCCTE,Yes,Yes,No,No,No,No,No,No,No
1580-BMCMR,Yes,No,Yes,Yes,No,No,No,No,Yes
4199-QHJNM,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes
2384-OVPSA,Yes,No,No,No,No,No,No,No,No
5539-HIVAK,Yes,Yes,No,No,No,No,No,No,No
4583-PARNH,Yes,No,Yes,No,No,Yes,Yes,No,Yes
1421-HCERK,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
1697-NVVGY,Yes,No,Yes,Yes,No,Yes,No,Yes,No
4976-LNFVV,No,No,Yes,No,Yes,Yes,No,No,No
2077-MPJQO,Yes,Yes,Yes,No,No,No,No,No,No
4118-CEVPF,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
9693-XMUOB,No,No,Yes,No,Yes,No,No,Yes,Yes
9943-VSZUV,Yes,Yes,Yes,No,No,No,No,No,No
0282-NVSJS,No,No,Yes,No,No,No,Yes,No,No
4750-UKWJK,Yes,No,No,No,No,No,No,No,No
4884-ZTHVF,Yes,No,Yes,No,Yes,No,No,Yes,No
6383-ZTSIW,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes
0118-JPNOY,Yes,No,Yes,Yes,No,No,No,Yes,No
0644-OQMDK,Yes,No,Yes,No,No,No,No,No,No
0439-IFYUN,Yes,No,Yes,No,Yes,No,No,No,No
5188-HGMLP,Yes,Yes,Yes,No,No,No,No,No,No
5331-RGMTT,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes
5298-GSTLM,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes
5119-NZPTV,Yes,No,Yes,No,No,No,No,No,No
0230-UBYPQ,No,No,Yes,Yes,No,No,Yes,No,No
3798-EPWRR,Yes,No,Yes,No,No,No,No,No,No
5481-NTDOH,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes
0749-IRGQE,No,No,Yes,No,No,No,No,Yes,Yes
7471-MQPOS,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes
6120-RJKLU,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes
2267-WTPYD,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes
8065-QBYTO,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No
6211-WHMYA,No,No,Yes,No,Yes,No,Yes,Yes,No
2451-YMUXS,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No
4690-PKDQG,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No
5981-ZVXOT,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
7590-VHVEG,No,No,Yes,No,Yes,No,No,No,No
1452-KIOVK,Yes,Yes,Yes,No,Yes,No,No,Yes,No
8191-XWSZG,Yes,No,No,No,No,No,No,No,No
6322-HRPFA,Yes,No,Yes,Yes,Yes,No,Yes,No,No
6234-RAAPL,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No
7410-OIEDU,Yes,No,Yes,Yes,No,Yes,No,No,No
0731-EBJQB,Yes,No,No,No,No,No,No,No,No
8028-PNXHQ,Yes,Yes,No,No,No,No,No,No,No
5630-AHZIL,Yes,No,Yes,Yes,No,No,Yes,No,Yes
5590-ZSKRV,Yes,No,Yes,Yes,Yes,No,No,No,No
0318-ZOPWS,Yes,No,No,No,No,No,No,No,No
2796-NNUFI,Yes,No,No,No,No,No,No,No,No
6067-NGCEU,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
3212-KXOCR,Yes,No,No,No,No,No,No,No,No
3679-XASPY,Yes,No,No,No,No,No,No,No,No
6728-DKUCO,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes
5256-SKJGO,No,No,Yes,No,Yes,No,Yes,Yes,Yes
9560-BBZXK,No,No,Yes,Yes,No,No,No,No,No
1091-SOZGA,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes
3774-VBNXY,Yes,No,No,No,No,No,No,No,No
2636-SJDOU,Yes,Yes,Yes,Yes,Yes,No,No,No,No
6837-BJYDQ,Yes,No,No,No,No,No,No,No,No
3466-BYAVD,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes
3780-YVMFA,Yes,No,Yes,No,No,No,Yes,Yes,Yes
3077-RSNTJ,Yes,No,No,No,No,No,No,No,No
7554-NEWDD,Yes,Yes,No,No,No,No,No,No,No
8992-VONJD,Yes,No,Yes,Yes,Yes,No,No,No,No
2907-ILJBN,Yes,No,No,No,No,No,No,No,No
1159-WFSGR,Yes,No,No,No,No,No,No,No,No
7654-YWJUF,Yes,No,Yes,Yes,No,Yes,Yes,No,No
1744-JHKYS,Yes,Yes,No,No,No,No,No,No,No
8017-UVSZU,Yes,Yes,Yes,No,Yes,No,No,No,No
7100-FQPRV,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes
2984-RGEYA,Yes,No,No,No,No,No,No,No,No
6168-YBYNP,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
9142-KZXOP,Yes,No,Yes,No,No,No,No,No,No
6348-SNFUS,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes
7157-SMCFK,Yes,No,No,No,No,No,No,No,No
0230-WEQUW,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No
6496-JDSSB,Yes,No,Yes,No,No,No,No,Yes,No
5961-VUSRV,Yes,No,No,No,No,No,No,No,No
6341-JVQGF,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes
4811-JBUVU,Yes,Yes,Yes,No,No,No,Yes,No,Yes
7083-MIOPC,Yes,No,No,No,No,No,No,No,No
7605-BDWDC,No,No,Yes,Yes,Yes,No,Yes,No,Yes
1950-KSVVJ,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
6292-TOSSS,Yes,Yes,No,No,No,No,No,No,No
7633-MVPUY,Yes,No,Yes,Yes,Yes,No,Yes,No,No
1563-IWQEX,Yes,No,No,No,No,No,No,No,No
8266-VBFQL,Yes,No,Yes,No,No,Yes,Yes,No,Yes
2240-HSJQD,Yes,Yes,Yes,No,Yes,No,No,No,No
9880-TDQAC,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes
2088-IEBAU,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
7982-VCELR,Yes,No,Yes,No,Yes,No,No,Yes,Yes
6885-PKOAM,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
5924-SNGKP,Yes,No,No,No,No,No,No,No,No
8966-SNIZF,Yes,No,No,No,No,No,No,No,No
6243-OZGFH,No,No,Yes,No,No,No,No,Yes,Yes
8984-EYLLL,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes
9571-EDEBV,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes
3520-FJGCV,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
6122-EFVKN,No,No,Yes,Yes,No,No,Yes,No,No
2805-EDJPQ,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes
6862-CQUMB,Yes,No,Yes,No,Yes,No,No,Yes,Yes
1708-PBBOA,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes
5495-GPSRW,Yes,No,No,No,No,No,No,No,No
7916-VCCPB,Yes,No,Yes,No,Yes,No,No,No,No
7663-ZTEGJ,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes
3935-TBRZZ,Yes,Yes,No,No,No,No,No,No,No
8734-DKSTZ,Yes,Yes,Yes,No,No,No,No,No,Yes
7781-HVGMK,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2181-UAESM,Yes,No,Yes,Yes,No,Yes,No,No,No
4980-URKXC,Yes,No,No,No,No,No,No,No,No
3577-AMVUX,Yes,No,Yes,No,No,Yes,Yes,No,No
0206-TBWLC,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
6614-VBEGU,Yes,No,Yes,No,Yes,No,No,Yes,Yes
5968-XQIVE,Yes,Yes,Yes,No,Yes,No,No,Yes,No
1304-BCCFO,Yes,No,Yes,No,No,Yes,No,Yes,Yes
4431-EDMIQ,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No
5168-MQQCA,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
3649-JPUGY,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
3957-HHLMR,Yes,Yes,Yes,Yes,No,No,No,No,Yes
5736-YEJAX,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
5791-KAJFD,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes
1154-HYWWO,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No
7319-VENRZ,Yes,No,Yes,No,No,Yes,Yes,Yes,No
5781-RFZRP,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No
0742-LAFQK,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes
0795-LAFGP,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
8208-EUMTE,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No
1710-RCXUS,Yes,Yes,Yes,No,Yes,No,No,No,Yes
0374-FIUCA,Yes,No,No,No,No,No,No,No,No
5839-SUYVZ,Yes,No,Yes,No,No,No,Yes,No,No
4723-BEGSG,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes
8672-OAUPW,Yes,No,Yes,No,No,No,Yes,No,No
2804-ETQDK,Yes,No,No,No,No,No,No,No,No
9396-ZSFLL,Yes,Yes,Yes,No,No,No,No,No,No
1775-KWJKQ,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
7954-MLBUN,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes
2077-DDHJK,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No
8404-VLQFB,Yes,Yes,No,No,No,No,No,No,No
8100-PNJMH,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
3030-ZKIWL,Yes,No,No,No,No,No,No,No,No
8755-OGKNA,Yes,No,No,No,No,No,No,No,No
2800-VEQXM,Yes,No,Yes,No,No,Yes,No,No,No
2324-AALNO,Yes,Yes,No,No,No,No,No,No,No
5760-IFJOZ,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes
1536-HBSWP,Yes,No,Yes,No,No,No,Yes,No,No
5313-FPXWG,Yes,Yes,No,No,No,No,No,No,No
6663-JOCQO,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes
8338-QIUNR,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No
0114-IGABW,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes
4697-LUPSU,Yes,No,No,No,No,No,No,No,No
8434-VGEQQ,Yes,No,No,No,No,No,No,No,No
6621-YOBKI,Yes,No,No,No,No,No,No,No,No
8224-IVVPA,Yes,No,Yes,Yes,Yes,No,No,No,No
0030-FNXPP,Yes,No,No,No,No,No,No,No,No
4718-DHSMV,No,No,Yes,No,No,No,No,Yes,No
8728-SKJLR,Yes,No,Yes,No,No,No,Yes,No,No
3758-CKOQL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes
6286-ZHAOK,Yes,Yes,No,No,No,No,No,No,No
3807-XHCJH,Yes,No,No,No,No,No,No,No,No
8859-AXJZP,Yes,Yes,No,No,No,No,No,No,No
3174-AKMAS,Yes,No,Yes,No,Yes,No,Yes,Yes,No
8098-TDCBU,Yes,Yes,No,No,No,No,No,No,No
3551-GAEGL,No,No,Yes,Yes,No,No,No,No,No
3196-NVXLZ,Yes,Yes,Yes,No,No,No,No,Yes,No
0036-IHMOT,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes
9146-JRIOX,Yes,Yes,No,No,No,No,No,No,No
4625-LAMOB,Yes,No,No,No,No,No,No,No,No
0392-BZIUW,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes
6549-NNDYT,No,No,Yes,Yes,No,No,No,No,No
2316-ESMLS,No,No,Yes,Yes,No,No,Yes,No,No
7905-TVXTA,Yes,No,Yes,Yes,No,No,Yes,Yes,No
5275-PMFUT,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes
9777-IQHWP,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes
4713-ZBURT,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes
3050-GBUSH,No,No,Yes,No,No,No,No,Yes,No
5170-PTRKA,No,No,Yes,Yes,No,No,Yes,No,No
0048-LUMLS,Yes,No,Yes,No,No,No,No,Yes,Yes
7997-EASSD,Yes,Yes,Yes,No,No,No,Yes,No,No
0730-KOAVE,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes
0678-RLHVP,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes
1051-GEJLJ,Yes,No,No,No,No,No,No,No,No
0379-DJQHR,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes
3865-YIOTT,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes
6024-RUGGH,Yes,Yes,No,No,No,No,No,No,No
5149-TGWDZ,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes
9199-PWQVC,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes
5787-KXGIY,Yes,No,No,No,No,No,No,No,No
5709-LVOEQ,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes
0835-DUUIQ,Yes,No,No,No,No,No,No,No,No
6115-ZTBFQ,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes
6169-PPETC,Yes,No,No,No,No,No,No,No,No
4002-BQWPQ,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes
5002-GCQFH,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No
6461-PPAXN,Yes,No,Yes,Yes,No,No,Yes,No,No
1206-EHBDD,Yes,No,Yes,Yes,No,Yes,No,No,No
9361-YNQWJ,Yes,Yes,No,No,No,No,No,No,No
6732-FZUGP,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No
1352-VHKAJ,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes
8146-QQKZH,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes
4581-LNWUM,No,No,Yes,No,No,Yes,No,Yes,Yes
4869-EPIUS,Yes,No,Yes,No,No,No,No,No,Yes
7296-PIXQY,Yes,No,Yes,No,No,No,No,No,No
3524-WQDSG,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes
3845-JHAMY,No,No,Yes,No,No,No,No,No,Yes
1730-VFMWO,Yes,No,Yes,No,No,No,Yes,No,No
4121-AGSIN,Yes,Yes,No,No,No,No,No,No,No
0455-XFASS,Yes,No,Yes,No,No,No,No,No,No
8659-IOOPU,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes
4712-UYOOI,Yes,No,No,No,No,No,No,No,No
6891-JPYFF,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes
1047-NNCBF,Yes,No,Yes,No,No,No,No,No,No
3696-XRIEN,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes
9330-DHBFL,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No
5859-HZYLF,Yes,No,No,No,No,No,No,No,No
3156-QLHBO,Yes,No,No,No,No,No,No,No,No
2208-NQBCT,Yes,No,Yes,Yes,Yes,No,No,No,No
9359-UGBTK,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes
4660-IRIBM,Yes,No,Yes,Yes,No,Yes,No,Yes,No
0080-OROZO,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes
3916-NRPAP,Yes,No,Yes,No,No,Yes,No,No,Yes
5370-IIVVL,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes
6789-HJBWG,Yes,No,Yes,No,Yes,No,No,No,No
6077-BDPXA,Yes,No,Yes,No,No,No,No,No,No
0013-MHZWF,Yes,No,Yes,No,No,No,Yes,Yes,Yes
8268-YDIXR,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No
7115-IRDHS,Yes,Yes,No,No,No,No,No,No,No
9068-VPWQQ,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes
0384-RVBPI,Yes,No,Yes,Yes,No,Yes,No,No,Yes
4525-VZCZG,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes
0096-FCPUF,Yes,Yes,Yes,Yes,No,No,No,No,Yes
5529-GIBVH,Yes,No,No,No,No,No,No,No,No
6244-BESBM,Yes,No,Yes,No,No,No,Yes,Yes,Yes
2612-PHGOX,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No
7182-OVLBJ,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes
8985-OOPOS,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes
4945-RVMTE,Yes,No,Yes,No,No,Yes,No,Yes,No
3941-XTSKM,No,No,Yes,No,Yes,Yes,No,No,Yes
9788-YTFGE,Yes,No,No,No,No,No,No,No,No
3161-ONRWK,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No
3910-MRQOY,Yes,No,No,No,No,No,No,No,No
1371-DWPAZ,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No
7722-VJRQD,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes
7130-YXBRO,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
9272-LSVYH,Yes,No,Yes,No,No,No,No,No,No
3084-DOWLE,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
5478-JJVZK,Yes,Yes,Yes,Yes,Yes,No,No,No,No
7596-IIWYC,Yes,No,No,No,No,No,No,No,No
1839-FBNFR,Yes,No,No,No,No,No,No,No,No
0562-KBDVM,No,No,Yes,Yes,Yes,Yes,Yes,No,No
3717-OEAUQ,Yes,No,Yes,No,No,No,No,No,No
4538-WNTMJ,Yes,Yes,No,No,No,No,No,No,No
8060-HIWJJ,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
1934-MKPXS,Yes,No,No,No,No,No,No,No,No
0895-UADGO,No,No,Yes,Yes,No,No,Yes,No,Yes
5678-VFNEQ,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes
5977-CKHON,Yes,Yes,Yes,No,No,Yes,No,No,Yes
3870-SPZSI,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
7077-XJMET,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes
4652-ODEVH,Yes,Yes,No,No,No,No,No,No,No
7677-SJJJK,Yes,No,No,No,No,No,No,No,No
3253-HKOKL,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes
6362-QHAFM,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes
6234-PFPXL,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No
9824-QCJPK,Yes,No,No,No,No,No,No,No,No
6979-TNDEU,Yes,No,No,No,No,No,No,No,No
0743-HNPFG,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes
4472-VESGY,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes
3195-TQDZX,Yes,No,No,No,No,No,No,No,No
5014-GSOUQ,Yes,No,No,No,No,No,No,No,No
5724-BIDBU,Yes,Yes,Yes,Yes,No,No,No,No,No
9972-EWRJS,Yes,No,No,No,No,No,No,No,No
1921-KYSAY,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes
2924-KHUVI,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes
6184-DYUOB,Yes,No,No,No,No,No,No,No,No
2882-WDTBA,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No
2796-UUZZO,Yes,No,Yes,No,Yes,Yes,No,No,No
2429-AYKKO,Yes,No,No,No,No,No,No,No,No
9798-OPFEM,Yes,No,No,No,No,No,No,No,No
5522-NYKPB,Yes,No,Yes,No,No,No,Yes,Yes,No
2782-JEEBU,No,No,Yes,No,Yes,No,Yes,No,No
2720-FVBQP,Yes,Yes,Yes,No,No,No,No,No,No
8246-SHFGA,Yes,No,No,No,No,No,No,No,No
6485-QXWWE,Yes,Yes,No,No,No,No,No,No,No
5327-CNLUQ,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No
7552-KEYGT,Yes,No,No,No,No,No,No,No,No
3374-PZLXD,Yes,No,No,No,No,No,No,No,No
2812-REYAT,Yes,No,No,No,No,No,No,No,No
3533-UVMOM,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes
1478-VPOAD,Yes,No,Yes,No,No,No,No,No,No
4999-IEZLT,No,No,Yes,No,No,No,Yes,No,No
2351-RRBUE,Yes,No,No,No,No,No,No,No,No
4403-BWPAY,Yes,Yes,No,No,No,No,No,No,No
9659-QEQSY,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
1442-OKRJE,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes
8158-WPEZG,No,No,Yes,No,Yes,No,Yes,No,No
6303-KFWSL,Yes,Yes,Yes,No,Yes,No,No,No,No
5515-RUGKN,Yes,No,Yes,No,No,No,No,No,Yes
1958-RNRKS,Yes,Yes,Yes,No,No,No,No,No,No
5136-RGMZO,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No
0106-GHRQR,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes
3768-VHXQO,Yes,Yes,No,No,No,No,No,No,No
4137-JOPHL,Yes,No,Yes,No,No,Yes,Yes,No,Yes
9470-XCCEM,Yes,Yes,Yes,No,Yes,No,No,Yes,No
6519-CFDBX,Yes,No,Yes,No,No,No,No,No,No
3669-WHAFY,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
6181-AXXYF,Yes,Yes,No,No,No,No,No,No,No
1568-LJSZU,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
4193-IBKSW,Yes,Yes,No,No,No,No,No,No,No
0839-QNXME,Yes,No,No,No,No,No,No,No,No
3506-OVLKD,Yes,Yes,No,No,No,No,No,No,No
6016-LVTJQ,Yes,No,No,No,No,No,No,No,No
7860-KSUGX,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No
8966-KZXXA,Yes,Yes,No,No,No,No,No,No,No
5149-QYTTU,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No
1927-QEWMY,Yes,No,No,No,No,No,No,No,No
0794-YVSGE,Yes,No,No,No,No,No,No,No,No
5423-BHIXO,Yes,Yes,Yes,No,Yes,No,No,No,No
6908-VVYHM,Yes,Yes,Yes,No,Yes,No,No,No,Yes
7321-KKSDU,Yes,No,No,No,No,No,No,No,No
1098-KFQEC,Yes,No,No,No,No,No,No,No,No
7190-XHTWJ,Yes,No,No,No,No,No,No,No,No
9575-IWCAZ,Yes,Yes,No,No,No,No,No,No,No
3062-ICYZQ,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes
0463-WZZKO,Yes,No,No,No,No,No,No,No,No
5832-EXGTT,Yes,No,Yes,Yes,No,No,No,No,Yes
2039-JONDJ,Yes,No,Yes,Yes,Yes,No,No,No,No
8069-YQQAJ,No,No,Yes,No,Yes,No,No,No,No
0754-EEBDC,Yes,No,No,No,No,No,No,No,No
5668-MEISB,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
5356-CSVSQ,Yes,Yes,Yes,No,No,No,Yes,Yes,No
3221-CJMSG,Yes,No,Yes,No,No,No,Yes,No,No
2801-NISEI,Yes,No,Yes,Yes,No,No,Yes,No,No
6732-VAILE,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
2018-QKYGT,Yes,No,Yes,No,No,No,No,No,Yes
7409-JURKQ,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
3247-MHJKM,Yes,No,No,No,No,No,No,No,No
2239-CGBUZ,Yes,No,Yes,Yes,Yes,No,Yes,No,No
4890-VMUAV,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No
9261-WDCAF,Yes,No,Yes,No,No,No,No,No,Yes
7449-HVPIV,Yes,Yes,Yes,No,No,Yes,No,Yes,No
